"Test.not.NA.test.row.index..1.","Test.not.NA.test.row.index..3.","Test[not.NA.test.row.index, 2]","predict"
"26/07/2018",21,1868,377.346246790396
"26/07/2018",22,1709,381.644337482869
"26/07/2018",23,1273,376.222222892705
"27/07/2018",0,909,282.334466153969
"27/07/2018",1,747,283.249260300794
"27/07/2018",2,537,276.23639204299
"27/07/2018",3,371,243.343448613099
"27/07/2018",4,218,232.086319349134
"27/07/2018",5,295,238.369635971093
"27/07/2018",6,647,290.13281985933
"27/07/2018",7,1111,415.923691116264
"27/07/2018",8,1763,473.248731626629
"27/07/2018",9,934,419.401177842151
"27/07/2018",10,639,391.390619398363
"27/07/2018",11,619,399.914610253778
"27/07/2018",12,714,415.523501622826
"27/07/2018",13,653,440.696429310711
"27/07/2018",14,507,423.268328045008
"27/07/2018",15,776,444.540598092362
"27/07/2018",16,905,448.344362287377
"27/07/2018",17,1289,477.595328771805
"27/07/2018",18,2183,539.566197669132
"27/07/2018",19,1657,531.281506448894
"27/07/2018",20,1565,494.855330467473
"27/07/2018",21,1547,386.620748071919
"27/07/2018",22,1507,381.041800879947
"27/07/2018",23,1182,371.646269939409
"28/07/2018",0,992,284.271985702802
"28/07/2018",1,875,283.672013097737
"28/07/2018",2,656,260.675311569133
"28/07/2018",3,461,244.699935182086
"28/07/2018",4,340,229.122842786634
"28/07/2018",5,248,230.065979541673
"28/07/2018",6,313,300.281138668912
"28/07/2018",7,428,404.416365908868
"28/07/2018",8,606,460.74715320808
"28/07/2018",9,671,444.875444934149
"28/07/2018",10,654,396.87085583224
"28/07/2018",11,592,388.482251823001
"28/07/2018",12,632,411.438634757971
"28/07/2018",13,741,413.557390545008
"28/07/2018",14,314,423.567608805234
"28/07/2018",15,468,344.491611250265
"28/07/2018",16,706,409.684248136144
"28/07/2018",17,863,481.73984705729
"28/07/2018",18,843,517.417784481829
"28/07/2018",19,974,525.216198587204
"28/07/2018",20,1095,483.844156860113
"28/07/2018",21,1211,396.039604671049
"28/07/2018",22,1158,395.600545206208
"28/07/2018",23,1039,377.68334859503
"29/07/2018",0,921,248.719823232132
"29/07/2018",1,636,263.271272978848
"29/07/2018",2,511,260.882258202264
"29/07/2018",3,403,239.656517967431
"29/07/2018",4,245,236.508068467099
"29/07/2018",5,199,231.063915976753
"29/07/2018",6,266,313.449341485945
"29/07/2018",7,345,460.728187444478
"29/07/2018",8,456,487.951817327043
"29/07/2018",9,519,432.997454512852
"29/07/2018",10,473,458.367062248866
"29/07/2018",11,476,454.995903394699
"29/07/2018",12,644,476.300711802437
"29/07/2018",13,622,486.273519562134
"29/07/2018",14,630,492.517294763747
"29/07/2018",15,713,515.777814108033
"29/07/2018",16,760,503.892984662863
"29/07/2018",17,895,520.865130937776
"29/07/2018",18,1141,560.822885044404
"29/07/2018",19,1486,537.299461140729
"29/07/2018",20,1697,526.343683150501
"29/07/2018",21,1638,434.32390763515
"29/07/2018",22,1406,436.12311446131
"29/07/2018",23,1108,417.21017458618
"30/07/2018",0,810,255.033353013254
"30/07/2018",1,575,248.570774120414
"30/07/2018",2,363,235.853573330924
"30/07/2018",3,253,210.335188476226
"30/07/2018",4,209,202.868408294602
"30/07/2018",5,273,200.102830998251
"30/07/2018",6,668,332.306089590055
"30/07/2018",7,1130,461.783655385731
"30/07/2018",8,1646,490.598384561891
"30/07/2018",9,866,438.961321700352
"30/07/2018",10,609,442.668626895157
"30/07/2018",11,623,454.700070061366
"30/07/2018",12,663,471.77679997208
"30/07/2018",13,688,486.932529138747
"30/07/2018",14,645,497.995419763747
"30/07/2018",15,666,503.25996998601
"30/07/2018",16,845,494.335823094715
"30/07/2018",17,1224,505.864882113022
"30/07/2018",18,2347,540.773064360427
"30/07/2018",19,2016,551.055108211233
"30/07/2018",20,1947,529.250670043816
"30/07/2018",21,1875,432.875676503074
"30/07/2018",22,1552,416.167378617292
"30/07/2018",23,1202,384.543386242225
"31/07/2018",0,901,248.888624329566
"31/07/2018",1,695,244.027354629025
"31/07/2018",2,476,231.564217454253
"31/07/2018",3,334,210.738530490115
"31/07/2018",4,244,197.381668985391
"31/07/2018",5,284,197.481521161982
"31/07/2018",6,584,313.636501905553
"31/07/2018",7,1091,461.348238719064
"31/07/2018",8,1665,484.780025186891
"31/07/2018",9,860,449.789546860608
"31/07/2018",10,582,451.384054436366
"31/07/2018",11,583,463.618624748866
"31/07/2018",12,626,472.66039372208
"31/07/2018",13,623,484.975367680413
"31/07/2018",14,579,505.882958006002
"31/07/2018",15,665,511.173680103265
"31/07/2018",16,763,489.410041844715
"31/07/2018",17,1184,515.36010489611
"31/07/2018",18,2092,570.507937283203
"31/07/2018",19,1865,568.167082468495
"31/07/2018",20,1772,519.951674508102
"31/07/2018",21,1719,409.862650248722
"31/07/2018",22,1613,388.558696103349
"31/07/2018",23,1097,371.534855197927
"01/08/2018",0,875,246.916395938871
"01/08/2018",1,724,249.018869179638
"01/08/2018",2,501,235.449966273986
"01/08/2018",3,362,211.335807588288
"01/08/2018",4,250,201.193376782806
"01/08/2018",5,315,199.576375560306
"01/08/2018",6,622,336.558343593285
"01/08/2018",7,1061,440.032729796606
"01/08/2018",8,1550,486.920306910376
"01/08/2018",9,853,397.606808555281
"01/08/2018",10,540,453.567843498866
"01/08/2018",11,521,456.061853915532
"01/08/2018",12,569,478.996708826247
"01/08/2018",13,533,485.887048207967
"01/08/2018",14,475,501.129886749634
"01/08/2018",15,531,511.752509888563
"01/08/2018",16,561,500.482631970483
"01/08/2018",17,1033,512.947087161039
"01/08/2018",18,1929,549.119035593495
"01/08/2018",19,1553,520.386017926518
"01/08/2018",20,1441,509.192579602769
"01/08/2018",21,1500,404.11265419922
"01/08/2018",22,1367,410.114955107565
"01/08/2018",23,1046,360.795385225796
"02/08/2018",0,850,269.399070889771
"02/08/2018",1,647,267.837536215004
"02/08/2018",2,459,237.614060494613
"02/08/2018",3,295,216.452977162133
"02/08/2018",4,215,205.061877908095
"02/08/2018",5,265,200.309825923284
"02/08/2018",6,578,327.536678532362
"02/08/2018",7,1006,461.785300745579
"02/08/2018",8,1579,493.521450038082
"02/08/2018",9,813,441.555918054519
"02/08/2018",10,549,448.988025790533
"02/08/2018",11,547,451.053650790532
"02/08/2018",12,562,472.405641117913
"02/08/2018",13,550,475.405380701247
"02/08/2018",14,535,484.48597965958
"02/08/2018",15,605,491.705446283117
"02/08/2018",16,676,485.317301889358
"02/08/2018",17,1066,515.857273826499
"02/08/2018",18,1881,567.359660593495
"02/08/2018",19,1605,542.443960634851
"02/08/2018",20,1480,516.886785305439
"02/08/2018",21,1535,409.351109559195
"02/08/2018",22,1375,386.233362114439
"02/08/2018",23,1020,373.406622817557
"03/08/2018",0,763,272.3259937533
"03/08/2018",1,675,260.881481156912
"03/08/2018",2,443,247.081515987525
"03/08/2018",3,327,222.235888228195
"03/08/2018",4,236,231.101285573103
"03/08/2018",5,266,227.470978969329
"03/08/2018",6,544,331.84563014252
"03/08/2018",7,937,464.053790328913
"03/08/2018",8,1471,477.800288858766
"03/08/2018",9,784,434.179225346185
"03/08/2018",10,530,451.079313832967
"03/08/2018",11,575,450.756254957199
"03/08/2018",12,585,473.266708826247
"03/08/2018",13,585,467.502255701247
"03/08/2018",14,575,473.740641957967
"03/08/2018",15,600,494.506243147492
"03/08/2018",16,763,487.638163479282
"03/08/2018",17,1105,482.643341679414
"03/08/2018",18,1920,535.345783551518
"03/08/2018",19,1558,536.562320009851
"03/08/2018",20,1517,497.805312091153
"03/08/2018",21,1511,408.04391315317
"03/08/2018",22,1421,410.524044827052
"03/08/2018",23,1103,377.227050652383
"04/08/2018",0,953,253.981388816364
"04/08/2018",1,872,257.870587887314
"04/08/2018",2,594,237.068401341455
"04/08/2018",3,435,217.535379959069
"04/08/2018",4,304,209.903702608642
"04/08/2018",5,234,214.040659817444
"04/08/2018",6,289,214.281203276377
"04/08/2018",7,405,467.297377568496
"04/08/2018",8,568,487.083133910849
"04/08/2018",9,598,411.793126122459
"04/08/2018",10,569,419.010451671943
"04/08/2018",11,655,418.68613991599
"04/08/2018",12,640,439.57012429099
"04/08/2018",13,703,455.640740610435
"04/08/2018",14,676,465.749073943768
"04/08/2018",15,690,491.568938459992
"04/08/2018",16,700,481.088218728972
"04/08/2018",17,901,502.046467256147
"04/08/2018",18,1044,524.715314801518
"04/08/2018",19,1277,530.161538759851
"04/08/2018",20,1387,494.37230826285
"04/08/2018",21,1377,396.837937200325
"04/08/2018",22,1337,405.649112349316
"04/08/2018",23,1155,384.593836692789
"05/08/2018",0,983,283.678352510278
"05/08/2018",1,758,258.31988736169
"05/08/2018",2,509,250.263469175926
"05/08/2018",3,401,234.70989206548
"05/08/2018",4,253,219.114695465205
"05/08/2018",5,188,230.702493016049
"05/08/2018",6,222,229.760061622486
"05/08/2018",7,223,365.779667236759
"05/08/2018",8,309,310.945206343358
"05/08/2018",9,422,433.291030376617
"05/08/2018",10,461,435.049097569841
"05/08/2018",11,499,426.740488874324
"05/08/2018",12,565,447.484447207657
"05/08/2018",13,600,460.843301374324
"05/08/2018",14,639,467.655540957657
"05/08/2018",15,712,478.268711591626
"05/08/2018",16,818,478.640302062305
"05/08/2018",17,978,474.192910261278
"05/08/2018",18,1247,538.739102521529
"05/08/2018",19,1411,531.160998636394
"05/08/2018",20,1524,495.442005738104
"05/08/2018",21,1465,385.496305747653
"05/08/2018",22,1286,394.125401470734
"05/08/2018",23,942,387.435699455205
"06/08/2018",0,707,278.418846561431
"06/08/2018",1,455,281.542257510361
"06/08/2018",2,309,272.996988803
"06/08/2018",3,219,246.204604080895
"06/08/2018",4,162,228.150973645447
"06/08/2018",5,258,223.277041391194
"06/08/2018",6,546,232.331918021295
"06/08/2018",7,699,412.278025193645
"06/08/2018",8,797,387.61345866237
"06/08/2018",9,614,335.912401180821
"06/08/2018",10,533,443.849595324774
"06/08/2018",11,569,430.225052756248
"06/08/2018",12,613,423.475584956159
"06/08/2018",13,666,456.337832624324
"06/08/2018",14,571,430.750252201529
"06/08/2018",15,646,469.405517147182
"06/08/2018",16,752,470.654249720173
"06/08/2018",17,1063,481.835459944078
"06/08/2018",18,1956,548.479795984879
"06/08/2018",19,1548,549.633456214711
"06/08/2018",20,1537,492.185259318887
"06/08/2018",21,1611,391.454101075467
"06/08/2018",22,1371,396.502980714423
"06/08/2018",23,969,306.680759050961
"07/08/2018",0,842,263.938268947152
"07/08/2018",1,619,245.45241069813
"07/08/2018",2,443,235.185481476689
"07/08/2018",3,278,217.127199169593
"07/08/2018",4,201,202.455244401475
"07/08/2018",5,273,207.093831954556
"07/08/2018",6,634,208.359592265393
"07/08/2018",7,1059,459.938604111145
"07/08/2018",8,1695,503.478299926474
"07/08/2018",9,961,442.663733366777
"07/08/2018",10,635,441.293006567535
"07/08/2018",11,657,430.186574275868
"07/08/2018",12,770,448.427709963098
"07/08/2018",13,662,471.723965436824
"07/08/2018",14,658,472.851634707657
"07/08/2018",15,698,476.881884334682
"07/08/2018",16,855,477.763309053816
"07/08/2018",17,1232,516.796761640205
"07/08/2018",18,2274,536.198127301518
"07/08/2018",19,1898,538.136017926518
"07/08/2018",20,1836,504.315742042612
"07/08/2018",21,1826,393.015542572879
"07/08/2018",22,1664,406.585459013248
"07/08/2018",23,1136,388.856225023387
"08/08/2018",0,853,287.045154368208
"08/08/2018",1,700,280.289132510361
"08/08/2018",2,489,255.471281675926
"08/08/2018",3,322,239.044979769531
"08/08/2018",4,183,237.1239009082
"08/08/2018",5,260,229.970343620974
"08/08/2018",6,614,305.645526689746
"08/08/2018",7,1079,405.525681443644
"08/08/2018",8,1693,433.168433277337
"08/08/2018",9,920,408.340467261354
"08/08/2018",10,657,412.552806582657
"08/08/2018",11,624,440.940306582657
"08/08/2018",12,629,470.43090153458
"08/08/2018",13,673,487.16722965958
"08/08/2018",14,670,459.209480796431
"08/08/2018",15,687,505.107415022492
"08/08/2018",16,839,496.589546032983
"08/08/2018",17,1266,514.338806331065
"08/08/2018",18,2326,569.023301866536
"08/08/2018",19,1983,527.419090843184
"08/08/2018",20,1822,493.452907221184
"08/08/2018",21,1783,397.410090644468
"08/08/2018",22,1628,400.528728841251
"08/08/2018",23,1180,376.380547636223
"09/08/2018",0,929,276.218981232171
"09/08/2018",1,733,268.93053978538
"09/08/2018",2,466,265.574811343177
"09/08/2018",3,334,242.703262245018
"09/08/2018",4,189,234.47716847117
"09/08/2018",5,292,233.393690125943
"09/08/2018",6,619,229.173349980633
"09/08/2018",7,1088,417.627406704061
"09/08/2018",8,1731,478.693848814129
"09/08/2018",9,977,441.961184158173
"09/08/2018",10,649,433.376487864883
"09/08/2018",11,659,436.998790692264
"09/08/2018",12,484,446.631472983931
"09/08/2018",13,628,412.038207232408
"09/08/2018",14,561,455.807643883293
"09/08/2018",15,644,474.038930572265
"09/08/2018",16,559,482.340425246517
"09/08/2018",17,740,391.41454486344
"09/08/2018",18,1850,432.948115634872
"09/08/2018",19,1698,509.932622592886
"09/08/2018",20,1591,488.138408506903
"09/08/2018",21,1654,396.238490157137
"09/08/2018",22,1494,379.74172676428
"09/08/2018",23,1075,375.956987095202
"10/08/2018",0,903,274.269399189683
"10/08/2018",1,708,271.299520717461
"10/08/2018",2,484,266.90241802787
"10/08/2018",3,346,239.737688102864
"10/08/2018",4,214,229.723694999613
"10/08/2018",5,283,225.370827967357
"10/08/2018",6,645,225.668273815869
"10/08/2018",7,1027,448.900414683444
"10/08/2018",8,1728,501.20908570546
"10/08/2018",9,892,436.334566700111
"10/08/2018",10,683,420.498058485651
"10/08/2018",11,697,441.964683442776
"10/08/2018",12,721,473.348023930413
"10/08/2018",13,696,491.030445805413
"10/08/2018",14,658,493.529013513747
"10/08/2018",15,725,502.111302671301
"10/08/2018",16,853,497.629504625115
"10/08/2018",17,1293,506.719275081065
"10/08/2018",18,2289,567.501327260161
"10/08/2018",19,1903,551.728465843184
"10/08/2018",20,1702,509.889467834567
"10/08/2018",21,1641,398.7014536752
"10/08/2018",22,1544,398.779981700994
"10/08/2018",23,1198,375.728453839743
"11/08/2018",0,1022,242.179937605538
"11/08/2018",1,881,245.728950354563
"11/08/2018",2,691,243.98692431154
"11/08/2018",3,441,217.394777294593
"11/08/2018",4,266,210.14486224254
"11/08/2018",5,263,204.848871999761
"11/08/2018",6,355,211.113145970189
"11/08/2018",7,425,458.796285594064
"11/08/2018",8,647,487.543223577043
"11/08/2018",9,672,436.674864212527
"11/08/2018",10,643,440.995673026109
"11/08/2018",11,766,439.635879499324
"11/08/2018",12,759,464.620189395157
"11/08/2018",13,830,483.71859684708
"11/08/2018",14,733,485.9300299788
"11/08/2018",15,694,504.899292902676
"11/08/2018",16,826,494.13238457465
"11/08/2018",17,1006,522.106797604443
"11/08/2018",18,1274,560.499200724063
"11/08/2018",19,1482,573.637103949869
"11/08/2018",20,1469,527.599553256958
"11/08/2018",21,1437,407.43077641532
"11/08/2018",22,1351,409.293406685912
"11/08/2018",23,1076,381.133488561965
"12/08/2018",0,997,248.749338647204
"12/08/2018",1,703,239.912553405158
"12/08/2018",2,554,233.077606069019
"12/08/2018",3,387,207.595691948448
"12/08/2018",4,260,201.316174193725
"12/08/2018",5,196,203.204481231427
"12/08/2018",6,261,209.314296188917
"12/08/2018",7,316,444.577985684287
"12/08/2018",8,520,485.169738728558
"12/08/2018",9,568,437.280821434959
"12/08/2018",10,483,446.389199811824
"12/08/2018",11,526,447.356387311824
"12/08/2018",12,670,471.63402653458
"12/08/2018",13,704,485.45531559708
"12/08/2018",14,697,500.430250492913
"12/08/2018",15,820,504.15801686101
"12/08/2018",16,959,491.432113757455
"12/08/2018",17,1156,513.421369915272
"12/08/2018",18,1225,552.899429384851
"12/08/2018",19,1117,461.790793245874
"12/08/2018",20,1208,387.657730857601
"12/08/2018",21,1337,387.707891198803
"12/08/2018",22,1127,390.068597029431
"12/08/2018",23,707,373.110619907702
"13/08/2018",0,409,283.512804274725
"13/08/2018",1,231,244.653991082711
"13/08/2018",2,212,273.952908223949
"13/08/2018",3,196,248.145210860397
"13/08/2018",4,151,222.759576367313
"13/08/2018",5,230,223.579105317173
"13/08/2018",6,594,221.216409068765
"13/08/2018",7,1065,413.046775193644
"13/08/2018",8,1657,467.849877110197
"13/08/2018",9,903,438.300428658107
"13/08/2018",10,639,416.274756443297
"13/08/2018",11,677,411.887941463368
"13/08/2018",12,724,440.861270124324
"13/08/2018",13,698,441.850431317264
"13/08/2018",14,651,449.231030275598
"13/08/2018",15,709,467.648240468099
"13/08/2018",16,901,480.117585673812
"13/08/2018",17,1358,471.041781631413
"13/08/2018",18,2367,533.935366884851
"13/08/2018",19,2036,547.712710634851
"13/08/2018",20,1847,506.237832387164
"13/08/2018",21,1851,392.84624225968
"13/08/2018",22,1635,403.216509302225
"13/08/2018",23,1086,387.011452620162
"14/08/2018",0,872,248.076335174982
"14/08/2018",1,681,247.447434407813
"14/08/2018",2,467,239.724478400657
"14/08/2018",3,345,234.947420780646
"14/08/2018",4,209,209.605327014287
"14/08/2018",5,254,210.321895410514
"14/08/2018",6,643,215.083219369328
"14/08/2018",7,1097,454.284106284702
"14/08/2018",8,1708,489.788405868709
"14/08/2018",9,944,433.33064472365
"14/08/2018",10,615,432.713024323217
"14/08/2018",11,636,443.31004813274
"14/08/2018",12,699,454.553457624324
"14/08/2018",13,695,484.148766957967
"14/08/2018",14,627,488.369938832967
"14/08/2018",15,700,498.399505796301
"14/08/2018",16,920,512.808054217507
"14/08/2018",17,1306,485.901363781034
"14/08/2018",18,2305,554.115445009851
"14/08/2018",19,1972,535.733543968184
"14/08/2018",20,1705,399.57138091302
"14/08/2018",21,1684,397.997094662731
"14/08/2018",22,1587,397.338612519873
"14/08/2018",23,1165,371.417667697927
"15/08/2018",0,1034,244.38718050766
"15/08/2018",1,850,251.427613536021
"15/08/2018",2,676,243.238051115386
"15/08/2018",3,474,220.637113479161
"15/08/2018",4,310,227.411836872206
"15/08/2018",5,227,227.355418386959
"15/08/2018",6,346,233.609540027565
"15/08/2018",7,429,374.826696369146
"15/08/2018",8,553,397.379549530696
"15/08/2018",9,563,358.096937977296
"15/08/2018",10,547,368.166659466744
"15/08/2018",11,586,374.75931915081
"15/08/2018",12,563,396.977330764423
"15/08/2018",13,591,396.906302118589
"15/08/2018",14,627,402.747042008295
"15/08/2018",15,761,410.26975734443
"15/08/2018",16,877,399.715462921428
"15/08/2018",17,960,402.304311227787
"15/08/2018",18,925,437.79340524318
"15/08/2018",19,1301,392.998131638551
"15/08/2018",20,1500,421.352580121719
"15/08/2018",21,1507,360.725663859488
"15/08/2018",22,1350,353.121135416144
"15/08/2018",23,1008,348.132733252982
"16/08/2018",0,808,247.516561391565
"16/08/2018",1,535,249.018869179638
"16/08/2018",2,381,235.185481476689
"16/08/2018",3,252,213.644707542501
"16/08/2018",4,173,206.64288855833
"16/08/2018",5,263,200.624054956584
"16/08/2018",6,631,229.046198110087
"16/08/2018",7,1105,470.677145777812
"16/08/2018",8,1660,488.096405189362
"16/08/2018",9,876,437.630691226626
"16/08/2018",10,612,445.161679350514
"16/08/2018",11,672,458.244613312134
"16/08/2018",12,668,470.753492680413
"16/08/2018",13,652,490.448023930413
"16/08/2018",14,638,498.011044763747
"16/08/2018",15,720,504.37754811101
"16/08/2018",16,902,504.026169076858
"16/08/2018",17,1384,519.123719682911
"16/08/2018",18,2481,567.001544474063
"16/08/2018",19,2286,571.924764760161
"16/08/2018",20,2114,527.599553256958
"16/08/2018",21,2127,432.848165892178
"16/08/2018",22,1943,445.442021775878
"16/08/2018",23,1446,427.267791697177
"17/08/2018",0,1109,259.215193230785
"17/08/2018",1,842,257.989258683183
"17/08/2018",2,572,244.498563949454
"17/08/2018",3,375,217.04382235254
"17/08/2018",4,276,202.954390213498
"17/08/2018",5,304,202.333794862014
"17/08/2018",6,719,213.887138324762
"17/08/2018",7,1271,468.490248662246
"17/08/2018",8,1918,516.691762538082
"17/08/2018",9,1069,457.11234531971
"17/08/2018",10,717,470.302996383195
"17/08/2018",11,844,475.480144820695
"17/08/2018",12,904,482.580910184032
"17/08/2018",13,820,494.265363309032
"17/08/2018",14,791,507.176548204866
"17/08/2018",15,970,504.586329250992
"17/08/2018",16,1112,500.845529643924
"17/08/2018",17,1666,528.950217634485
"17/08/2018",18,2797,567.054951805768
"17/08/2018",19,2353,559.256528062422
"17/08/2018",20,2130,441.330223202522
"17/08/2018",21,2008,439.320324282738
"17/08/2018",22,1787,436.12311446131
"17/08/2018",23,1466,410.086296381052
"18/08/2018",0,1191,257.082942356203
"18/08/2018",1,969,250.504942386131
"18/08/2018",2,698,239.256302044692
"18/08/2018",3,483,227.548337497428
"18/08/2018",4,316,201.805485298968
"18/08/2018",5,262,201.893961065828
"18/08/2018",6,397,209.866530289794
"18/08/2018",7,475,460.210561162246
"18/08/2018",8,754,491.725077270224
"18/08/2018",9,771,458.427763006442
"18/08/2018",10,769,473.576359123866
"18/08/2018",11,857,467.385980014147
"18/08/2018",12,952,490.072085610169
"18/08/2018",13,1003,493.019790392366
"18/08/2018",14,1121,502.522098631002
"18/08/2018",15,1196,514.423129677129
"18/08/2018",16,1398,511.576708621196
"18/08/2018",17,1806,506.496087597204
"18/08/2018",18,1979,573.748921706206
"18/08/2018",19,2127,557.991140408203
"18/08/2018",20,1965,529.127057263368
"18/08/2018",21,1886,429.065639187959
"18/08/2018",22,1681,428.115868602641
"18/08/2018",23,1342,383.796120617225
"19/08/2018",0,1100,258.112885725173
"19/08/2018",1,844,242.547819141113
"19/08/2018",2,611,230.490090832791
"19/08/2018",3,425,211.760156546621
"19/08/2018",4,264,195.649344709867
"19/08/2018",5,223,198.398465189427
"19/08/2018",6,260,209.880087722217
"19/08/2018",7,392,484.558785594064
"19/08/2018",8,592,466.490358993709
"19/08/2018",9,645,435.192339233516
"19/08/2018",10,732,439.219860260717
"19/08/2018",11,795,447.923702873866
"19/08/2018",12,926,478.444625492913
"19/08/2018",13,943,498.000836450223
"19/08/2018",14,972,501.334064776835
"19/08/2018",15,1181,503.793029061598
"19/08/2018",16,1395,512.068275681488
"19/08/2018",17,1721,517.095493643736
"19/08/2018",18,1928,565.682416449869
"19/08/2018",19,2186,546.090705426518
"19/08/2018",20,2029,401.386277692816
"19/08/2018",21,1821,397.401056716302
"19/08/2018",22,1546,398.869416091302
"19/08/2018",23,1016,371.969707828495
"20/08/2018",0,818,245.433253369335
"20/08/2018",1,527,244.032953587359
"20/08/2018",2,352,233.634792355226
"20/08/2018",3,255,213.481901338288
"20/08/2018",4,193,211.666530304672
"20/08/2018",5,281,213.046907411377
"20/08/2018",6,675,213.226383689135
"20/08/2018",7,1285,469.411993453913
"20/08/2018",8,1912,481.685363728558
"20/08/2018",9,993,431.256342268292
"20/08/2018",10,719,441.929592296943
"20/08/2018",11,766,451.704822665533
"20/08/2018",12,808,460.512516957967
"20/08/2018",13,847,474.496631541301
"20/08/2018",14,816,479.380160187134
"20/08/2018",15,992,504.367456965176
"20/08/2018",16,1253,502.858741361622
"20/08/2018",17,1704,508.692649677177
"20/08/2018",18,2628,564.620827908203
"20/08/2018",19,2162,547.266560365849
"20/08/2018",20,1999,403.188754525009
"20/08/2018",21,1971,406.055445392402
"20/08/2018",22,1630,389.847284793711
"20/08/2018",23,1241,372.715202004389
"21/08/2018",0,898,255.230711595663
"21/08/2018",1,690,252.088482501335
"21/08/2018",2,376,249.364091471719
"21/08/2018",3,173,229.690154358169
"21/08/2018",4,49,201.440339638432
"21/08/2018",5,57,197.929340121913
"21/08/2018",6,73,181.997693115708
"21/08/2018",7,608,326.375538261978
"21/08/2018",8,1530,422.541606295427
"21/08/2018",9,876,425.88573139872
"21/08/2018",10,402,403.655634672529
"21/08/2018",11,681,400.274277856602
"21/08/2018",12,848,469.755555506903
"21/08/2018",13,827,471.084759707657
"21/08/2018",14,788,466.728652936824
"21/08/2018",15,957,492.490524587658
"21/08/2018",16,1112,485.895265345173
"21/08/2018",17,1663,495.27105675476
"21/08/2018",18,2830,537.573778343184
"21/08/2018",19,2364,541.616858011394
"21/08/2018",20,2169,499.226326835424
"21/08/2018",21,2057,393.887950952519
"21/08/2018",22,1828,408.138063179915
"21/08/2018",23,1277,389.47678609503
"22/08/2018",0,1025,266.340775006522
"22/08/2018",1,782,268.098066673188
"22/08/2018",2,512,258.531530214855
"22/08/2018",3,346,240.154348337402
"22/08/2018",4,214,229.203678694545
"22/08/2018",5,289,223.108775717707
"22/08/2018",6,655,228.897908586361
"22/08/2018",7,1330,471.410700300094
"22/08/2018",8,1990,494.352598577043
"22/08/2018",9,1015,434.562884200352
"22/08/2018",10,700,441.602639171943
"22/08/2018",11,710,446.268524588609
"22/08/2018",12,784,472.282984867913
"22/08/2018",13,727,492.014234867914
"22/08/2018",14,760,505.286343422669
"22/08/2018",15,842,507.079115371122
"22/08/2018",16,993,502.67527632953
"22/08/2018",17,1495,497.50404782405
"22/08/2018",18,2528,555.032273640729
"22/08/2018",19,2087,542.106969478258
"22/08/2018",20,1808,517.979215716893
"22/08/2018",21,1807,446.743160506219
"22/08/2018",22,1556,425.913976904083
"22/08/2018",23,1117,386.004854168751
"23/08/2018",0,908,254.039603013254
"23/08/2018",1,745,246.606765302797
"23/08/2018",2,492,240.072782699454
"23/08/2018",3,304,216.103532173968
"23/08/2018",4,168,207.701539938773
"23/08/2018",5,185,198.833831568569
"23/08/2018",6,492,207.051914585827
"23/08/2018",7,720,485.41328552122
"23/08/2018",8,1678,484.340749618709
"23/08/2018",9,924,435.004128726626
"23/08/2018",10,551,438.21725609405
"23/08/2018",11,711,427.517907135717
"23/08/2018",12,769,463.418106061824
"23/08/2018",13,584,469.783178713098
"23/08/2018",14,740,470.026017254764
"23/08/2018",15,837,486.142738129325
"23/08/2018",16,944,488.242260152978
"23/08/2018",17,1249,492.999068151505
"23/08/2018",18,1447,559.767658551518
"23/08/2018",19,582,543.588790219329
"23/08/2018",20,257,399.199110106032
"23/08/2018",21,189,393.555766690017
"23/08/2018",22,215,321.691359112758
"23/08/2018",23,267,322.830150700835
"24/08/2018",0,238,230.052635359761
"24/08/2018",1,208,231.364276843277
"24/08/2018",2,83,228.44591802111
"24/08/2018",3,62,199.18356498947
"24/08/2018",4,30,201.353443461693
"24/08/2018",5,45,208.846659269688
"24/08/2018",6,173,207.465001015403
"24/08/2018",7,400,393.857735229702
"24/08/2018",8,578,440.843984079255
"24/08/2018",9,484,425.404760416577
"24/08/2018",10,286,455.122558178711
"24/08/2018",11,415,454.531598357282
"24/08/2018",12,355,441.97205952372
"24/08/2018",13,274,477.186621155664
"24/08/2018",14,152,280.717230461839
"24/08/2018",15,405,319.244606041932
"24/08/2018",16,455,455.339113762761
"24/08/2018",17,403,427.669990229727
"24/08/2018",18,916,364.021032301538
"24/08/2018",19,948,478.971597229427
"24/08/2018",20,1162,386.980753684899
"24/08/2018",21,1300,385.632718770394
"24/08/2018",22,1202,396.024042107059
"24/08/2018",23,1084,381.297085641106
"25/08/2018",0,980,257.237378712874
"25/08/2018",1,886,255.349544428018
"25/08/2018",2,708,254.244150380876
"25/08/2018",3,456,235.957438808472
"25/08/2018",4,306,225.580080034433
"25/08/2018",5,232,231.24165973446
"25/08/2018",6,318,226.404127796567
"25/08/2018",7,490,451.447090631819
"25/08/2018",8,721,440.774406584628
"25/08/2018",9,808,438.557895060429
"25/08/2018",10,858,429.44387429099
"25/08/2018",11,916,438.253066999324
"25/08/2018",12,1070,455.53731179099
"25/08/2018",13,1231,469.249290957657
"25/08/2018",14,1261,469.581191999324
"25/08/2018",15,1516,479.947941389606
"25/08/2018",16,1592,459.370932050035
"25/08/2018",17,1797,487.724540864367
"25/08/2018",18,2080,534.131721051518
"25/08/2018",19,2043,535.185087178061
"25/08/2018",20,2022,397.260217571591
